Rooms;Distance;Bathroom;Car;Landsize;BuildingArea;Price
5;5.2;1.0;1.0;441.0;202.0;1075000.0
4;12.1;2.0;2.0;520.0;261.0;880000.0
3;12.1;2.0;2.0;639.0;634.0;1405000.0
3;2.4;2.0;1.0;93.0;164.0;1837500.0
3;14.8;2.0;2.0;480.0;195.0;593000.0
7;10.4;4.0;2.0;765.0;146.0;1642000.0
3;14.7;2.0;2.0;306.0;138.0;780000.0
3;7.7;2.0;2.0;321.0;195.0964;1290000.0
3;8.4;2.0;1.0;359.0;119.0;1930000.0
4;8.4;2.0;2.0;654.0;221.0;2408000.0
4;8.4;3.0;2.0;967.0;470.0;4750000.0
3;10.1;2.0;2.0;0.0;122.0;1042000.0
3;10.1;2.0;2.0;621.0;167.0;1450000.0
4;34.9;2.0;2.0;550.0;172.0;525000.0
2;8.7;1.0;1.0;601.0;65.0;570000.0
2;7.8;1.0;2.0;307.0;103.0;1417500.0
2;11.7;1.0;2.0;897.0;66.0;510000.0
2;17.9;1.0;1.0;1078.0;94.0;601000.0
3;17.9;1.0;2.0;584.0;112.0;1145000.0
4;27.1;2.0;3.0;734.0;222.0;911982.0
4;16.7;2.0;2.0;735.0;130.0;1040000.0
3;3.6;1.0;0.0;192.0;85.0;1460000.0
3;6.7;2.0;2.0;677.0;110.0;865000.0
2;6.7;2.0;1.0;143.0;102.0;525000.0
2;2.0;1.0;0.0;144.0;80.0;1135000.0
2;2.0;1.0;0.0;139.0;78.0;900000.0
3;20.6;2.0;0.0;598.0;158.0;499000.0
6;20.6;2.0;2.0;655.0;202.0;506000.0
3;20.6;2.0;1.0;280.0;127.0;430000.0
3;20.6;2.0;2.0;219.0;175.0;420000.0
2;2.4;2.0;1.0;0.0;75.0;570000.0
3;23.0;1.0;2.0;455.0;156.0;637000.0
4;23.0;2.0;2.0;731.0;178.0;905000.0
4;23.0;1.0;2.0;1717.0;153.0;835000.0
4;14.7;2.0;2.0;528.0;210.0;610000.0
4;22.2;2.0;3.0;624.0;277.0;1255000.0
3;14.3;2.0;2.0;195.0;142.0;871000.0
3;14.3;2.0;2.0;695.0;130.52;1451000.0
3;14.3;2.0;3.0;654.0;149.0;1385000.0
3;14.3;2.0;2.0;402.0;200.0;1360000.0
6;27.0;4.0;4.0;840.0;547.0;1850000.0
2;27.0;1.0;2.0;421.0;88.0;612500.0
6;18.0;3.0;3.0;804.0;214.0;855000.0
3;18.0;1.0;1.0;654.0;104.0;855000.0
4;18.0;3.0;2.0;792.0;233.0;895000.0
2;7.2;1.0;0.0;702.0;86.0;902000.0
2;7.2;1.0;1.0;249.0;117.0;1410000.0
3;7.2;2.0;2.0;797.0;175.0;1360000.0
3;19.6;2.0;2.0;553.0;117.0;500000.0
3;19.6;2.0;2.0;637.0;125.0;573000.0
3;19.6;2.0;1.0;525.0;125.0;528000.0
3;19.6;2.0;1.0;606.0;111.04;465000.0
4;19.6;2.0;2.0;635.0;157.0;545000.0
2;7.5;1.0;6.0;856.0;105.0;1980000.0
3;7.5;2.0;1.0;176.0;134.0;830000.0
3;7.5;2.0;1.0;173.0;107.0;886000.0
2;8.2;1.0;1.0;92.0;63.4;445000.0
3;7.5;3.0;1.0;846.0;187.0;1050000.0
4;13.1;2.0;4.0;625.0;140.0;800000.0
2;13.1;1.0;4.0;687.0;94.0;786000.0
2;24.8;2.0;1.0;306.0;120.0;617000.0
2;3.4;1.0;1.0;180.0;82.0;990000.0
2;5.1;1.0;1.0;43.0;86.0;455000.0
2;15.4;1.0;1.0;189.0;73.0;680000.0
3;12.9;1.0;1.0;935.0;130.0;755000.0
2;7.3;1.0;1.0;730.0;93.0;762000.0
3;7.3;2.0;2.0;313.0;160.0;1501000.0
4;16.7;2.0;2.0;726.0;101.0;1100000.0
3;16.7;2.0;2.0;328.0;152.0;1135000.0
3;11.2;1.0;1.0;746.0;152.0;865000.0
1;11.2;1.0;1.0;124.0;75.0;362500.0
3;11.2;1.0;1.0;584.0;153.0;922000.0
3;11.2;2.0;6.0;697.0;174.0;963500.0
3;16.1;1.0;3.0;580.0;142.0;740000.0
4;20.4;2.0;1.0;633.0;270.0;730000.0
3;20.4;2.0;2.0;711.0;154.0;770000.0
4;13.8;2.0;2.0;726.0;200.0;2550000.0
4;5.3;2.0;2.0;750.0;192.0;2800000.0
3;5.3;1.0;2.0;290.0;110.0;1702000.0
4;5.3;2.0;2.0;446.0;274.0;3399000.0
2;6.2;1.0;2.0;966.0;87.0;802500.0
1;6.2;1.0;0.0;0.0;50.0;441000.0
2;6.2;1.0;1.0;1324.0;72.0;500000.0
2;8.9;1.0;2.0;154.0;107.0;738000.0
3;8.8;1.0;0.0;583.0;92.5;800000.0
2;8.8;1.0;1.0;129.0;106.0;680000.0
3;8.8;1.0;2.0;377.0;115.96;605000.0
3;8.8;1.0;2.0;429.0;109.0;580000.0
3;16.0;2.0;3.0;598.0;137.0;1600000.0
4;18.0;2.0;2.0;661.0;196.0;677000.0
4;18.0;2.0;2.0;704.0;230.0;737500.0
3;18.4;2.0;2.0;530.0;169.0;520000.0
3;18.4;1.0;1.0;663.0;142.0;505000.0
4;18.4;2.0;3.0;800.0;158.0;680000.0
3;18.4;1.0;2.0;537.0;121.84;442500.0
3;12.3;2.0;2.0;311.0;127.0;1203500.0
3;7.8;1.0;2.0;424.0;114.0;1475000.0
3;7.8;1.0;2.0;617.0;158.0;1640000.0
3;14.0;1.0;1.0;708.0;90.0;590500.0
3;14.5;1.0;1.0;589.0;157.0;895000.0
3;10.4;2.0;1.0;468.0;144.0;752500.0
1;3.4;1.0;1.0;0.0;56.0;400000.0
2;5.4;1.0;3.0;193.0;107.0;825000.0
2;5.4;1.0;1.0;0.0;80.0;682000.0
4;7.3;1.0;2.0;836.0;173.0;2258000.0
4;25.2;2.0;2.0;560.0;305.0;1250000.0
5;14.0;2.0;3.0;545.0;171.0;520000.0
4;23.3;2.0;2.0;900.0;281.0;1218000.0
3;16.3;2.0;2.0;534.0;121.0;600000.0
3;16.3;1.0;1.0;533.0;160.0;487000.0
3;16.3;1.0;2.0;640.0;140.0;572000.0
2;14.6;2.0;2.0;248.0;120.0;650000.0
3;5.9;2.0;0.0;312.0;141.0;1700000.0
3;8.4;1.0;1.0;206.0;110.0;1060000.0
2;4.3;1.0;1.0;81.0;88.0;530000.0
2;4.3;1.0;1.0;0.0;93.0;450000.0
2;4.3;1.0;1.0;4977.0;79.0;353000.0
2;0.0;1.0;1.0;0.0;86.0;720000.0
3;31.7;1.0;4.0;600.0;122.86;295000.0
4;29.8;2.0;1.0;587.0;149.0;347500.0
3;31.7;2.0;2.0;740.0;119.0;410000.0
5;20.0;2.0;2.0;720.0;174.0;1485000.0
3;3.0;2.0;0.0;138.0;155.0;1750000.0
2;17.9;1.0;1.0;114.0;92.0;480750.0
2;17.2;1.0;1.0;300.0;90.0;695000.0
2;17.2;1.0;4.0;446.0;82.0;655000.0
3;17.2;1.0;2.0;208.0;110.0;775000.0
3;17.2;1.0;2.0;439.0;110.0;820000.0
3;16.2;1.0;1.0;575.0;138.0;900000.0
3;16.2;1.0;0.0;396.0;108.0;806000.0
4;16.2;3.0;2.0;701.0;300.0;980000.0
4;10.1;2.0;2.0;589.0;199.0;1540000.0
1;10.1;1.0;1.0;0.0;76.0;470000.0
3;22.7;1.0;4.0;695.0;130.0;730000.0
3;22.7;1.0;1.0;587.0;114.2;676000.0
4;22.7;2.0;4.0;702.0;140.0;805000.0
2;1.8;1.0;0.0;114.0;65.0;1126000.0
2;1.8;1.0;1.0;0.0;73.0;799000.0
3;1.8;1.0;1.0;170.0;147.0;1285000.0
3;5.3;1.0;0.0;326.0;125.0;1512000.0
3;15.4;3.0;2.0;338.0;28.0;1235000.0
3;15.4;2.0;2.0;239.0;113.0;777000.0
4;12.3;2.0;2.0;344.0;146.0;912000.0
4;11.4;3.0;2.0;719.0;154.0;1565000.0
2;21.5;1.0;4.0;772.0;120.0;1270000.0
4;21.5;2.0;4.0;641.0;180.0;1137500.0
3;21.5;1.0;2.0;545.0;145.0;1415000.0
2;8.5;2.0;1.0;135.0;84.0;530000.0
3;8.5;1.0;2.0;525.0;146.0;876000.0
3;8.5;1.0;0.0;278.0;116.0;736000.0
2;8.5;1.0;1.0;0.0;73.0;478000.0
2;3.5;1.0;0.0;181.0;105.0;1335000.0
2;4.6;1.0;1.0;0.0;100.0;740000.0
2;4.6;1.0;1.0;0.0;85.0;698000.0
2;4.6;1.0;0.0;117.0;48.0;780000.0
3;8.4;1.0;2.0;693.0;93.0;920000.0
3;8.4;1.0;2.0;680.0;129.0;1115000.0
3;8.4;1.0;2.0;483.0;186.0;1171000.0
5;8.4;2.0;2.0;559.0;192.0;1060000.0
2;8.4;1.0;3.0;155.0;81.0;617500.0
2;12.0;2.0;1.0;151.0;102.0;575000.0
3;12.0;2.0;2.0;289.0;147.0;635000.0
3;12.0;1.0;2.0;627.0;136.0;860000.0
2;2.4;2.0;1.0;14196.0;86.0;615000.0
1;2.4;1.0;1.0;0.0;37.0;314000.0
2;2.4;1.0;0.0;135.0;87.0;1341000.0
2;21.3;1.0;2.0;190.0;70.0;609000.0
3;8.9;2.0;2.0;468.0;212.0;1100000.0
2;15.2;1.0;1.0;0.0;82.0;760000.0
4;35.4;2.0;2.0;631.0;158.0;795000.0
2;5.1;1.0;1.0;152.0;91.0;830000.0
2;5.1;1.0;0.0;207.0;94.0;940000.0
4;2.7;2.0;2.0;564.0;254.0;2920000.0
1;2.7;1.0;1.0;0.0;43.0;400000.0
2;0.7;1.0;1.0;0.0;78.0;600000.0
2;0.7;1.0;1.0;3634.0;80.0;600000.0
5;16.1;3.0;3.0;1348.0;370.0;1387000.0
1;5.0;1.0;1.0;0.0;64.0;480000.0
4;31.7;2.0;2.0;808.0;155.0;535000.0
3;10.5;2.0;2.0;573.0;198.0;1070000.0
6;10.5;2.0;4.0;588.0;113.0;750000.0
3;10.5;1.0;1.0;471.0;121.0;632000.0
5;10.2;2.0;0.0;739.0;266.53;2505000.0
3;10.2;1.0;1.0;516.0;120.0;1785000.0
4;12.4;2.0;1.0;662.0;240.0;1375000.0
3;15.3;1.0;2.0;727.0;109.0;740000.0
2;7.0;1.0;1.0;120.0;70.0;745000.0
3;7.0;1.0;0.0;275.0;90.0;1225000.0
3;18.4;2.0;1.0;289.0;138.0;390000.0
3;12.9;1.0;2.0;676.0;121.0;695000.0
3;8.9;2.0;2.0;291.0;151.0;870000.0
4;14.5;1.0;3.0;541.0;145.0;710000.0
3;14.7;1.0;2.0;660.0;113.0;570000.0
3;6.4;1.0;1.0;126.0;120.0;597000.0
2;3.1;1.0;1.0;0.0;91.0;660000.0
2;6.8;1.0;2.0;169.0;78.54;880000.0
3;6.8;1.0;1.0;353.0;85.35;862000.0
4;25.5;2.0;2.0;448.0;370.0;595000.0
2;6.3;1.0;1.0;80.0;80.0;709500.0
3;10.4;1.0;2.0;169.0;153.0;670000.0
3;9.5;1.0;1.0;582.0;110.0;720000.0
3;9.5;3.0;1.0;668.0;190.0;1107500.0
2;23.2;1.0;1.0;158.0;69.0;520000.0
2;11.4;1.0;1.0;1.0;62.0;380000.0
4;35.2;5.0;2.0;638.0;352.0;920000.0
4;35.2;4.0;2.0;603.0;391.0;950000.0
2;13.4;1.0;1.0;0.0;55.0;485000.0
3;13.4;2.0;2.0;548.0;127.0;1291000.0
3;25.0;1.0;2.0;720.0;131.0;775000.0
4;25.0;2.0;4.0;719.0;200.0;820000.0
3;8.6;1.0;2.0;694.0;110.0;797000.0
2;8.6;1.0;1.0;304.0;74.0;590000.0
2;10.3;1.0;1.0;0.0;82.0;585000.0
4;10.3;1.0;2.0;890.0;165.0;1580000.0
3;14.0;1.0;1.0;341.0;71.0;386000.0
2;6.4;1.0;2.0;159.0;140.0;515000.0
4;5.2;2.0;2.0;236.0;194.0;1515000.0
3;5.2;1.0;1.0;210.0;101.0;1037000.0
3;4.0;2.0;1.0;161.0;190.0;1330000.0
3;4.0;2.0;1.0;110.0;121.8;937000.0
1;4.0;1.0;0.0;197.0;41.0;290000.0
3;12.1;1.0;1.0;612.0;101.0;730000.0
3;12.1;1.0;2.0;582.0;119.0;660000.0
3;14.7;2.0;2.0;668.0;140.0;1150000.0
4;14.7;2.0;2.0;592.0;260.0;1600000.0
2;7.7;1.0;1.0;92.0;82.6;755000.0
2;10.1;1.0;2.0;0.0;85.0;750000.0
1;10.1;1.0;1.0;314.0;45.0;286000.0
2;10.1;1.0;1.0;0.0;72.0;580010.0
4;10.1;3.0;2.0;326.0;223.0;1250000.0
3;14.8;1.0;1.0;0.0;136.49;360000.0
4;14.8;2.0;2.0;750.0;222.0;740000.0
4;34.9;2.0;4.0;688.0;204.0;647000.0
3;11.7;2.0;1.0;0.0;127.0;930000.0
2;6.7;1.0;2.0;378.0;105.0;760000.0
2;6.7;2.0;1.0;134.0;100.0;876000.0
1;2.0;1.0;0.0;0.0;46.0;365000.0
3;2.0;2.0;0.0;186.0;137.0;1297000.0
5;23.0;2.0;2.0;974.0;200.0;865000.0
4;23.0;2.0;2.0;815.0;140.0;760000.0
3;23.0;1.0;2.0;802.0;105.0;725000.0
4;23.0;2.0;2.0;864.0;228.0;1120000.0
4;24.7;2.0;1.0;830.0;200.0;930000.0
3;14.8;1.0;2.0;539.0;148.0;557000.0
3;14.8;1.0;2.0;697.0;135.0;650000.0
3;22.2;2.0;1.0;539.0;134.0;806000.0
4;12.4;3.0;2.0;674.0;250.0;1663000.0
4;14.3;3.0;2.0;706.0;200.0;1310000.0
3;14.3;2.0;2.0;798.0;160.0;1530000.0
2;16.1;1.0;1.0;196.0;100.0;630000.0
3;8.9;1.0;2.0;615.0;138.0;1300000.0
5;27.0;6.0;3.0;900.0;178.0;1260000.0
3;18.0;1.0;2.0;197.0;108.0;655000.0
1;7.2;1.0;1.0;1192.0;44.0;435000.0
3;19.6;2.0;2.0;375.0;155.0;490000.0
3;19.6;1.0;1.0;227.0;101.0;392250.0
2;19.6;1.0;1.0;157.0;102.0;417500.0
3;7.5;2.0;2.0;213.0;169.0;1000000.0
3;7.5;2.0;1.0;445.0;182.0;1398000.0
3;24.8;2.0;1.0;219.0;138.0;664000.0
3;24.8;2.0;2.0;1869.0;502.0;1900000.0
2;2.1;1.0;2.0;6367.0;75.0;790000.0
2;2.1;2.0;1.0;4421.0;84.0;830000.0
1;2.1;1.0;1.0;0.0;51.0;456000.0
3;38.0;1.0;2.0;713.0;155.0;565000.0
3;38.0;1.0;2.0;835.0;118.0;810000.0
4;12.9;2.0;2.0;561.0;160.0;749000.0
1;7.3;1.0;1.0;0.0;38.0;260000.0
1;7.3;1.0;1.0;0.0;44.0;330000.0
2;7.3;1.0;1.0;2015.0;77.0;501000.0
3;16.7;2.0;1.0;839.0;116.0;1070000.0
4;11.2;2.0;1.0;655.0;82.0;700000.0
2;11.2;1.0;1.0;102.0;70.0;400000.0
2;11.2;2.0;1.0;248.0;99.0;675000.0
3;16.1;2.0;2.0;743.0;147.0;866000.0
5;20.4;3.0;2.0;544.0;332.0;800000.0
3;11.2;1.0;1.0;626.0;122.0;735000.0
2;11.2;2.0;1.0;201.0;111.0;595000.0
2;13.8;1.0;1.0;0.0;99.0;771000.0
3;33.3;1.0;1.0;301.0;98.0;400000.0
1;5.3;1.0;1.0;0.0;49.0;455000.0
2;6.2;1.0;1.0;915.0;73.0;615888.0
4;16.0;2.0;2.0;680.0;680.0;1820000.0
5;12.3;2.0;3.0;548.0;157.0;1475000.0
5;7.8;3.0;2.0;740.0;222.0;2100000.0
2;7.8;1.0;0.0;620.0;114.0;1320000.0
2;14.0;1.0;1.0;662.0;98.0;575500.0
4;14.5;2.0;2.0;531.0;138.0;635000.0
3;15.5;1.0;4.0;650.0;100.0;620000.0
5;11.7;3.0;2.0;596.0;176.0;1005000.0
3;10.4;1.0;1.0;590.0;130.0;700000.0
2;3.4;2.0;1.0;2135.0;132.0;710000.0
1;3.4;1.0;1.0;0.0;60.0;390000.0
3;5.4;1.0;1.0;404.0;113.0;1410000.0
3;16.3;2.0;1.0;655.0;120.0;710500.0
3;16.3;1.0;2.0;604.0;102.0;752000.0
3;16.3;1.0;2.0;575.0;113.0;622000.0
3;6.4;2.0;2.0;159.0;128.0;650000.0
2;6.4;2.0;1.0;0.0;96.0;435000.0
4;4.3;1.0;3.0;697.0;155.0;1340000.0
3;17.4;1.0;1.0;702.0;96.0;450000.0
3;17.4;1.0;2.0;570.0;112.0;440000.0
4;31.7;2.0;2.0;1241.0;194.0;550000.0
3;31.7;2.0;2.0;586.0;118.0;373500.0
2;20.0;1.0;1.0;128.0;72.0;640000.0
3;20.0;1.0;2.0;331.0;157.9352;940000.0
3;17.9;2.0;2.0;840.0;161.0;705000.0
4;17.9;2.0;2.0;530.0;186.0;790000.0
5;17.9;3.0;2.0;656.0;130.0;704500.0
4;17.9;2.0;1.0;531.0;175.0;550000.0
5;17.9;3.0;1.0;531.0;122.0;598000.0
3;17.9;1.0;1.0;622.0;128.0;592000.0
3;17.9;1.0;1.0;546.0;136.0;602000.0
4;28.8;2.0;2.0;846.0;160.0;735000.0
1;6.2;1.0;1.0;552.0;190.0;1425500.0
4;6.2;1.0;3.0;478.0;152.0;1270000.0
3;26.5;2.0;2.0;1103.0;126.8;650000.0
4;21.5;2.0;2.0;530.0;313.0;1400000.0
3;21.5;2.0;2.0;304.0;233.0;1627000.0
3;14.2;1.0;1.0;717.0;153.0;1850000.0
4;10.1;2.0;1.0;632.0;265.0;1820000.0
2;1.8;2.0;1.0;0.0;95.0;785000.0
2;15.4;1.0;1.0;149.0;84.0;676000.0
3;15.4;1.0;2.0;598.0;143.0;1002000.0
4;15.4;3.0;2.0;289.0;170.0;1175000.0
3;12.3;2.0;2.0;295.0;144.0;875000.0
4;15.5;2.0;2.0;0.0;147.0;774000.0
1;11.4;1.0;1.0;0.0;32.0;327000.0
4;11.4;2.0;2.0;700.0;210.0;1900000.0
4;21.5;2.0;3.0;220.0;213.0;2185000.0
3;8.5;2.0;1.0;330.0;226.0;1210000.0
1;12.0;1.0;1.0;168.0;63.0;351000.0
4;19.9;2.0;2.0;1016.0;310.0;1725000.0
2;19.9;1.0;2.0;123.0;95.0;633000.0
4;21.3;1.0;2.0;894.0;115.0;1090000.0
4;23.5;2.0;2.0;675.0;190.0;936000.0
3;23.5;2.0;2.0;537.0;220.0;860000.0
4;15.2;3.0;2.0;709.0;327.0;850000.0
4;35.4;2.0;0.0;1151.0;207.0;800000.0
3;1.9;2.0;2.0;81.0;137.0;1720000.0
3;20.5;2.0;2.0;545.0;196.0;690000.0
4;20.5;2.0;2.0;613.0;332.0;875000.0
3;20.5;2.0;2.0;155.0;101.0;420000.0
4;20.5;2.0;2.0;609.0;195.0;677500.0
2;2.7;1.0;1.0;876.0;62.0;600000.0
2;2.7;1.0;1.0;17200.0;79.0;762500.0
4;2.7;2.0;1.0;176.0;216.0;1855500.0
2;6.2;1.0;1.0;174.0;100.6;802000.0
4;14.0;1.0;3.0;559.0;158.0;631000.0
3;14.0;1.0;0.0;674.0;94.0;582000.0
1;5.0;1.0;1.0;0.0;55.0;468000.0
1;5.0;1.0;1.0;548.0;44.4;470000.0
3;8.2;2.0;2.0;288.0;94.0;750000.0
4;31.7;2.0;2.0;587.0;164.0;410000.0
4;31.7;2.0;2.0;581.0;139.0;512500.0
3;10.5;1.0;2.0;508.0;111.0;830500.0
3;10.5;1.0;2.0;613.0;105.0;551000.0
3;10.5;1.0;2.0;283.0;104.0;450000.0
4;15.5;3.0;2.0;896.0;215.0;1635000.0
3;12.4;2.0;2.0;706.0;184.0;1138000.0
3;27.0;1.0;1.0;518.0;102.0;477000.0
3;15.3;1.0;2.0;533.0;114.0;605000.0
3;15.3;1.0;2.0;544.0;131.0;610000.0
3;15.3;1.0;2.0;538.0;140.0;580000.0
1;7.0;1.0;1.0;0.0;39.0;415000.0
2;7.0;1.0;0.0;225.0;100.0;905000.0
3;18.4;2.0;2.0;347.0;134.0;451000.0
4;12.9;2.0;2.0;700.0;267.0;895000.0
4;12.9;1.0;3.0;0.0;158.0;586000.0
4;14.7;2.0;2.0;652.0;203.0;1055000.0
3;14.7;2.0;2.0;847.0;143.0;529000.0
3;14.7;1.0;0.0;531.0;100.0;484000.0
2;3.1;1.0;1.0;17.0;90.0;670000.0
2;3.1;1.0;1.0;75.0;66.0;510000.0
3;16.5;1.0;2.0;542.0;107.0;410000.0
1;4.6;1.0;1.0;0.0;51.0;410000.0
4;27.2;2.0;2.0;400.0;151.54;478000.0
3;6.3;1.0;1.0;284.0;124.0;1285000.0
3;3.0;1.0;0.0;142.0;130.0;1635000.0
3;11.0;1.0;1.0;697.0;132.0;1225000.0
3;11.0;2.0;1.0;305.0;132.0;767000.0
4;15.5;2.0;2.0;749.0;180.9;810000.0
2;6.3;2.0;1.0;3093.0;75.0;821000.0
4;10.2;3.0;2.0;267.0;190.0;1520000.0
3;10.2;2.0;3.0;634.0;230.0;2299500.0
4;7.9;3.0;2.0;848.0;214.0;2360000.0
4;9.7;2.0;2.0;433.0;185.0;1460000.0
4;11.4;3.0;2.0;306.0;200.0;1280000.0
4;11.4;3.0;2.0;429.0;262.0;1750000.0
4;35.2;2.0;2.0;670.0;185.0;683000.0
3;13.4;1.0;2.0;492.0;124.0;1100000.0
4;13.4;2.0;2.0;580.0;161.0;1250000.0
3;16.1;1.0;2.0;905.0;183.0;830000.0
5;10.5;3.0;2.0;818.0;826.8367;3000000.0
4;10.5;4.0;4.0;508.0;465.0;4050000.0
4;10.5;2.0;1.0;396.0;175.0;2210000.0
3;10.3;1.0;2.0;605.0;181.0;1680000.0
2;10.3;1.0;2.0;275.0;106.0;890000.0
3;14.0;1.0;4.0;697.0;100.0;632000.0
3;5.2;1.0;1.0;302.0;91.0;1310000.0
4;5.2;2.0;3.0;444.0;256.0;1500000.0
4;10.8;3.0;4.0;646.0;320.0;1751000.0
4;12.1;2.0;1.0;287.0;152.0;685000.0
4;12.1;1.0;2.0;542.0;130.0;725000.0
2;12.1;1.0;2.0;90.0;90.0;505000.0
4;12.1;2.0;2.0;760.0;366.0;1253000.0
4;10.4;2.0;1.0;627.0;196.0;1390000.0
4;8.4;2.0;2.0;650.0;275.0;2725000.0
4;14.8;2.0;2.0;463.0;307.0;870000.0
3;34.9;2.0;2.0;779.0;147.0;552500.0
4;7.8;2.0;2.0;494.0;176.0;1925000.0
4;11.7;2.0;1.0;402.0;131.0;995000.0
4;17.9;2.0;4.0;679.0;190.0;1200000.0
4;17.5;2.0;2.0;625.0;625.0;1241000.0
4;16.7;1.0;1.0;711.0;96.0;1250000.0
3;16.7;1.0;1.0;270.0;218.0;729500.0
2;2.0;1.0;1.0;0.0;60.0;560000.0
4;20.6;2.0;2.0;482.0;207.0;565000.0
4;20.6;2.0;2.0;756.0;222.0;615000.0
4;20.6;2.0;2.0;400.0;171.0;548000.0
3;20.6;2.0;6.0;1005.0;160.0;716000.0
3;23.0;2.0;2.0;269.0;150.0;730000.0
3;23.0;2.0;2.0;507.0;128.0;766000.0
4;7.9;2.0;1.0;254.0;172.0;1680000.0
3;18.0;2.0;2.0;358.0;106.0;475000.0
3;21.8;2.0;3.0;790.0;135.0;815000.0
6;27.7;3.0;1.0;850.0;254.0;615000.0
5;16.1;3.0;3.0;785.0;252.0;1328000.0
2;1.3;2.0;1.0;997.0;92.0;1300000.0
4;18.0;2.0;2.0;573.0;180.0;762000.0
3;18.0;2.0;2.0;812.0;129.0;900000.0
4;7.2;2.0;3.0;558.0;174.0;3175000.0
2;7.2;1.0;1.0;3256.0;74.0;520000.0
4;7.5;2.0;3.0;951.0;238.0;2165000.0
5;7.5;3.0;3.0;663.0;419.0;2050000.0
4;7.5;2.0;2.0;465.0;148.0;1500000.0
1;2.1;1.0;1.0;1730.0;60.0;545000.0
3;3.6;1.0;1.0;139.0;116.0;1705000.0
3;3.4;1.0;1.0;293.0;104.0;1220000.0
2;5.1;1.0;1.0;0.0;62.0;455000.0
2;5.1;2.0;1.0;88.0;94.5;575000.0
3;45.9;2.0;4.0;1290.0;231.0;775000.0
3;12.9;1.0;2.0;552.0;136.0;629000.0
5;7.3;3.0;2.0;720.0;392.0;3400000.0
1;7.3;1.0;0.0;0.0;49.0;320000.0
4;7.3;3.0;2.0;409.0;255.0;2165000.0
2;7.3;1.0;1.0;100.0;87.0;851000.0
3;16.7;2.0;1.0;853.0;28.0;1311000.0
2;11.2;1.0;2.0;193.0;105.0;565000.0
3;11.2;1.0;2.0;604.0;132.0;770000.0
3;16.1;1.0;1.0;594.0;95.0;714000.0
3;16.1;2.0;2.0;609.0;168.0;815000.0
3;13.8;1.0;1.0;587.0;131.0;1345000.0
1;5.3;1.0;1.0;0.0;47.0;420000.0
2;5.3;1.0;1.0;230.0;116.65;1857000.0
3;5.3;1.0;1.0;333.0;108.0;1425000.0
3;5.3;2.0;2.0;242.0;165.0;1910000.0
3;5.3;2.0;2.0;0.0;139.0;1485000.0
1;6.2;1.0;1.0;0.0;52.0;505000.0
3;21.3;2.0;2.0;471.0;144.0;912000.0
2;8.9;1.0;0.0;2020.0;68.0;450000.0
4;8.8;2.0;4.0;596.0;120.0;1645000.0
4;18.0;2.0;2.0;600.0;174.0;580000.0
4;12.3;2.0;1.0;455.0;170.0;1570000.0
5;26.1;2.0;2.0;1034.0;225.0;790000.0
3;14.0;1.0;2.0;704.0;94.0;550000.0
3;3.4;2.0;2.0;223.0;122.0;1225000.0
3;5.4;1.0;2.0;446.0;115.0;1510000.0
3;5.4;2.0;1.0;0.0;114.0;1007000.0
2;5.4;2.0;1.0;0.0;108.0;860000.0
3;6.4;1.0;1.0;118.0;86.0;570000.0
3;6.4;1.0;1.0;275.0;11.0;900000.0
4;31.7;1.0;0.0;651.0;150.0;345000.0
3;16.3;2.0;2.0;114.0;88.0;463000.0
2;6.4;2.0;1.0;126.0;95.0;642500.0
3;6.4;2.0;2.0;159.0;152.0;798000.0
3;6.4;2.0;2.0;186.0;134.6;710000.0
4;5.9;3.0;2.0;787.0;282.0;4050000.0
3;5.9;1.0;2.0;354.0;117.0;1650000.0
3;5.9;2.0;2.0;400.0;216.0;2020000.0
3;8.4;3.0;3.0;1011.0;206.0;2500000.0
3;8.4;1.0;2.0;1128.0;110.0;2500000.0
3;4.3;2.0;2.0;352.0;204.0;1200000.0
3;4.3;2.0;2.0;366.0;183.84;940000.0
2;11.4;1.0;2.0;397.0;96.0;1200000.0
4;31.7;2.0;2.0;935.0;210.0;600000.0
4;20.0;2.0;2.0;408.0;274.0;2025000.0
4;25.9;2.0;2.0;475.0;220.0;630000.0
3;6.2;2.0;2.0;674.0;141.0;1225000.0
4;21.5;2.0;2.0;656.0;303.0;1800000.0
3;14.2;2.0;2.0;344.0;3.0;900000.0
5;14.2;5.0;2.0;667.0;431.0;2558000.0
3;6.2;2.0;2.0;200.0;126.7;730000.0
3;10.4;2.0;1.0;324.0;207.0;1230000.0
2;15.5;1.0;1.0;0.0;62.0;601000.0
1;11.4;1.0;1.0;2029.0;54.0;370000.0
3;8.5;2.0;1.0;0.0;149.0;900000.0
1;8.5;1.0;1.0;0.0;35.0;257500.0
1;8.5;1.0;1.0;995.0;35.0;257500.0
3;8.5;2.0;2.0;256.0;190.0;1114000.0
3;14.7;2.0;2.0;312.0;185.0;520000.0
2;3.5;2.0;1.0;0.0;77.0;760000.0
4;4.6;2.0;2.0;401.0;154.0;2635000.0
2;4.6;1.0;0.0;192.0;100.0;1250000.0
1;4.6;1.0;2.0;0.0;50.0;400000.0
4;4.6;2.0;2.0;787.0;275.0;4200000.0
2;4.6;1.0;2.0;0.0;78.0;626000.0
4;8.4;1.0;2.0;552.0;140.0;1148000.0
3;12.0;1.0;2.0;529.0;99.0;935000.0
