Unnamed: 0;city;area;rooms;bathroom;parking spaces;floor;animal;furniture;hoa;rent amount;property tax;fire insurance;total
3712.0;0.0;68.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$1,650;R$14;R$25;R$1,689
3713.0;1.0;530.0;4.0;5.0;6.0;-;acept;not furnished;R$0;R$5,950;R$1,200;R$90;R$7,240
3714.0;1.0;141.0;4.0;3.0;2.0;3;acept;not furnished;R$1,500;R$4,325;R$542;R$55;R$6,422
3715.0;1.0;44.0;2.0;1.0;0.0;3;acept;not furnished;R$490;R$1,200;R$30;R$16;R$1,736
3716.0;1.0;50.0;2.0;1.0;1.0;1;not acept;not furnished;R$520;R$1,439;Incluso;R$19;R$1,978
3717.0;1.0;216.0;3.0;5.0;0.0;14;not acept;furnished;R$3,200;R$15,000;R$1,500;R$191;R$19,890
3718.0;1.0;60.0;2.0;2.0;1.0;1;acept;not furnished;R$862;R$2,514;R$0;R$32;R$3,408
3719.0;1.0;20.0;1.0;1.0;0.0;-;acept;not furnished;R$20;R$1,200;R$25;R$19;R$1,264
3720.0;1.0;250.0;3.0;4.0;0.0;1;acept;furnished;R$2,000;R$10,000;R$1,667;R$127;R$13,790
3721.0;0.0;92.0;3.0;2.0;2.0;13;acept;furnished;R$720;R$3,200;R$139;R$41;R$4,100
3722.0;1.0;90.0;2.0;1.0;1.0;-;not acept;not furnished;R$0;R$2,250;R$0;R$34;R$2,284
3723.0;1.0;60.0;2.0;2.0;2.0;2;acept;not furnished;R$2,340;R$3,570;R$284;R$46;R$6,240
3724.0;1.0;32.0;1.0;1.0;0.0;1;not acept;not furnished;R$26;R$1,290;R$33;R$17;R$1,366
3725.0;1.0;50.0;1.0;1.0;1.0;-;acept;not furnished;Incluso;R$2,592;R$0;R$24;R$2,616
3726.0;1.0;250.0;4.0;5.0;4.0;1;acept;not furnished;R$4,200;R$12,000;R$1,667;R$153;R$18,020
3727.0;1.0;350.0;4.0;5.0;4.0;2;acept;furnished;R$5,000;R$15,000;R$0;R$191;R$20,190
3728.0;0.0;73.0;3.0;2.0;2.0;6;not acept;not furnished;R$812;R$1,500;R$204;R$20;R$2,536
3729.0;1.0;74.0;3.0;2.0;1.0;14;acept;not furnished;R$510;R$1,980;R$8;R$26;R$2,524
3730.0;0.0;200.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$2,000;R$153;R$31;R$2,184
3731.0;1.0;230.0;2.0;3.0;1.0;1;acept;furnished;R$3,000;R$12,000;R$450;R$153;R$15,600
3732.0;1.0;200.0;3.0;2.0;5.0;-;acept;not furnished;R$0;R$7,000;R$963;R$106;R$8,069
3733.0;1.0;40.0;2.0;1.0;0.0;16;not acept;not furnished;R$300;R$1,644;R$0;R$21;R$1,965
3734.0;1.0;71.0;2.0;1.0;1.0;7;acept;not furnished;R$785;R$2,559;R$0;R$32;R$3,376
3735.0;0.0;200.0;3.0;3.0;2.0;-;acept;not furnished;R$650;R$2,210;R$184;R$34;R$3,078
3736.0;1.0;60.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$1,700;R$245;R$26;R$1,971
3737.0;1.0;170.0;6.0;5.0;1.0;-;acept;not furnished;R$0;R$3,468;R$0;R$53;R$3,521
3738.0;1.0;298.0;4.0;6.0;5.0;-;acept;furnished;R$0;R$8,450;R$750;R$128;R$9,328
3739.0;1.0;75.0;3.0;2.0;1.0;8;not acept;not furnished;R$705;R$1,900;R$70;R$25;R$2,700
3740.0;1.0;480.0;4.0;6.0;5.0;-;acept;not furnished;R$0;R$15,000;R$1,572;R$226;R$16,800
3741.0;1.0;142.0;3.0;4.0;2.0;4;acept;not furnished;R$1,100;R$4,500;R$375;R$58;R$6,033
3742.0;1.0;77.0;3.0;1.0;2.0;6;acept;not furnished;R$900;R$3,400;R$191;R$44;R$4,535
3743.0;1.0;15.0;1.0;1.0;0.0;1;not acept;furnished;R$0;R$1,550;R$0;R$20;R$1,570
3744.0;1.0;350.0;3.0;4.0;3.0;8;acept;furnished;R$2,430;R$8,000;R$1,250;R$102;R$11,780
3745.0;1.0;35.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,100;R$84;R$17;R$1,201
3746.0;1.0;350.0;7.0;4.0;2.0;-;not acept;not furnished;R$0;R$8,000;R$1,250;R$121;R$9,371
3747.0;1.0;60.0;2.0;2.0;2.0;6;acept;not furnished;R$700;R$2,200;R$195;R$28;R$3,123
3748.0;1.0;125.0;3.0;2.0;1.0;9;acept;not furnished;R$1,000;R$4,655;R$200;R$59;R$5,914
3749.0;1.0;68.0;2.0;2.0;2.0;8;acept;furnished;R$1,030;R$3,419;R$236;R$44;R$4,729
3750.0;1.0;280.0;3.0;4.0;2.0;-;acept;not furnished;R$0;R$7,000;R$584;R$106;R$7,690
3751.0;1.0;390.0;4.0;4.0;5.0;8;not acept;furnished;R$8,500;R$8,600;R$3,917;R$109;R$21,130
3752.0;1.0;198.0;5.0;5.0;2.0;1;acept;not furnished;R$1,500;R$3,801;R$554;R$49;R$5,904
3753.0;1.0;330.0;6.0;4.0;3.0;-;acept;not furnished;R$0;R$13,000;R$1,156;R$196;R$14,350
3754.0;1.0;430.0;4.0;3.0;4.0;-;acept;not furnished;R$0;R$8,500;R$1,427;R$128;R$10,060
3755.0;1.0;79.0;3.0;2.0;2.0;11;acept;not furnished;R$1,200;R$2,600;R$314;R$33;R$4,147
3756.0;1.0;100.0;1.0;1.0;0.0;-;not acept;not furnished;Sem info;R$950;R$0;R$15;R$965
3757.0;1.0;130.0;2.0;1.0;0.0;-;acept;furnished;R$0;R$4,450;R$584;R$67;R$5,101
3758.0;1.0;130.0;3.0;2.0;0.0;1;acept;furnished;R$550;R$4,800;R$215;R$61;R$5,626
3759.0;1.0;80.0;2.0;2.0;1.0;-;acept;not furnished;R$0;R$2,600;R$417;R$40;R$3,057
3760.0;1.0;45.0;2.0;1.0;0.0;-;not acept;not furnished;R$70;R$1,450;R$43;R$22;R$1,585
3761.0;0.0;45.0;1.0;1.0;1.0;15;acept;not furnished;R$653;R$880;R$38;R$12;R$1,583
3762.0;1.0;180.0;4.0;4.0;2.0;10;acept;not furnished;R$1,900;R$5,500;R$507;R$70;R$7,977
3763.0;0.0;84.0;3.0;1.0;1.0;3;acept;not furnished;R$950;R$1,200;R$147;R$16;R$2,313
3764.0;1.0;225.0;4.0;5.0;4.0;22;acept;furnished;R$2,000;R$9,000;R$1,192;R$115;R$12,310
3765.0;1.0;230.0;4.0;3.0;4.0;17;not acept;furnished;R$2,217;R$6,000;R$745;R$77;R$9,039
3766.0;0.0;350.0;2.0;2.0;2.0;-;acept;not furnished;R$0;R$4,300;R$150;R$65;R$4,515
3767.0;1.0;45.0;1.0;1.0;0.0;-;not acept;not furnished;Incluso;R$1,200;R$0;R$19;R$1,219
3768.0;1.0;208.0;4.0;4.0;3.0;1;acept;furnished;R$2,860;R$8,000;R$1,672;R$102;R$12,630
3769.0;1.0;48.0;2.0;1.0;1.0;12;not acept;not furnished;R$405;R$2,050;R$104;R$26;R$2,585
3770.0;1.0;360.0;4.0;5.0;2.0;7;acept;not furnished;R$2,600;R$15,000;R$1,167;R$191;R$18,960
3771.0;0.0;74.0;3.0;2.0;1.0;4;acept;not furnished;R$390;R$1,000;R$24;R$13;R$1,427
3772.0;1.0;37.0;1.0;1.0;1.0;20;acept;not furnished;R$530;R$3,700;R$59;R$47;R$4,336
3773.0;1.0;260.0;5.0;5.0;4.0;20;not acept;not furnished;R$4,000;R$8,000;R$2,620;R$102;R$14,720
3774.0;1.0;60.0;2.0;1.0;0.0;2;acept;not furnished;R$200;R$1,445;R$0;R$19;R$1,664
3775.0;1.0;50.0;2.0;1.0;0.0;1;acept;not furnished;R$54;R$2,000;R$42;R$26;R$2,122
3776.0;1.0;220.0;3.0;4.0;4.0;10;acept;not furnished;R$3,500;R$7,000;R$1,000;R$89;R$11,590
3777.0;1.0;375.0;4.0;4.0;3.0;-;acept;not furnished;R$0;R$6,400;R$75;R$97;R$6,572
3778.0;1.0;55.0;2.0;1.0;1.0;19;acept;furnished;R$608;R$2,100;R$84;R$27;R$2,819
3779.0;1.0;35.0;1.0;1.0;0.0;1;not acept;not furnished;R$250;R$1,305;R$0;R$17;R$1,572
3780.0;1.0;80.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$2,000;R$200;R$26;R$2,226
3781.0;1.0;700.0;5.0;8.0;3.0;-;acept;not furnished;R$0;R$12,000;R$1,000;R$181;R$13,180
3782.0;0.0;80.0;3.0;1.0;0.0;6;acept;not furnished;R$500;R$1,000;R$30;R$13;R$1,543
3783.0;1.0;300.0;3.0;3.0;2.0;11;acept;furnished;R$2,600;R$7,650;R$500;R$97;R$10,850
3784.0;0.0;420.0;5.0;3.0;3.0;-;not acept;not furnished;Sem info;R$4,000;R$142;R$61;R$4,203
3785.0;1.0;190.0;3.0;4.0;4.0;5;acept;not furnished;R$3,600;R$11,000;R$1,584;R$140;R$16,320
3786.0;1.0;300.0;4.0;5.0;4.0;9;acept;furnished;R$4,300;R$7,000;R$1,417;R$89;R$12,810
3787.0;0.0;50.0;1.0;1.0;0.0;2;acept;not furnished;R$450;R$1,080;R$15;R$14;R$1,559
3788.0;1.0;45.0;1.0;1.0;0.0;1;not acept;not furnished;Sem info;R$1,100;R$0;R$17;R$1,117
3789.0;1.0;64.0;2.0;1.0;1.0;24;not acept;not furnished;R$592;R$1,817;R$84;R$24;R$2,517
3790.0;1.0;140.0;3.0;4.0;3.0;8;acept;furnished;R$1,250;R$9,500;R$775;R$121;R$11,650
3791.0;1.0;89.0;2.0;3.0;1.0;-;acept;furnished;R$360;R$5,700;R$204;R$73;R$6,337
3792.0;1.0;50.0;2.0;2.0;1.0;-;not acept;not furnished;R$200;R$2,175;R$234;R$33;R$2,642
3793.0;1.0;200.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$3,950;R$800;R$60;R$4,810
3794.0;1.0;80.0;2.0;1.0;0.0;16;acept;not furnished;R$417;R$1,863;R$0;R$8;R$2,288
3795.0;1.0;400.0;4.0;3.0;2.0;-;acept;not furnished;R$0;R$8,000;R$1,417;R$121;R$9,538
3796.0;1.0;53.0;2.0;2.0;1.0;7;acept;not furnished;R$450;R$2,350;R$0;R$30;R$2,830
3797.0;0.0;63.0;2.0;1.0;1.0;-;not acept;not furnished;R$352;R$1,750;R$90;R$23;R$2,215
3798.0;1.0;200.0;2.0;3.0;1.0;2;not acept;furnished;R$2,300;R$13,000;R$625;R$165;R$16,090
3799.0;1.0;50.0;2.0;1.0;1.0;7;not acept;furnished;R$465;R$1,357;R$0;R$6;R$1,828
3800.0;1.0;260.0;4.0;4.0;3.0;13;acept;not furnished;R$4,070;R$15,000;R$1,500;R$191;R$20,760
3801.0;0.0;78.0;2.0;1.0;1.0;8;acept;not furnished;R$605;R$1,468;R$106;R$19;R$2,198
3802.0;1.0;368.0;4.0;5.0;4.0;1;acept;not furnished;R$4,210;R$5,000;R$2,661;R$64;R$11,940
3803.0;1.0;32.0;1.0;1.0;1.0;14;not acept;furnished;R$2,000;R$1,700;R$125;R$22;R$3,847
3804.0;1.0;83.0;3.0;2.0;2.0;11;acept;not furnished;R$888;R$7,521;R$221;R$96;R$8,726
3805.0;1.0;140.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$3,800;R$200;R$58;R$4,058
3806.0;1.0;155.0;4.0;5.0;3.0;14;not acept;not furnished;R$1,850;R$6,000;R$625;R$77;R$8,552
3807.0;1.0;102.0;2.0;1.0;0.0;3;acept;not furnished;R$538;R$2,000;R$109;R$26;R$2,673
3808.0;0.0;120.0;3.0;3.0;3.0;8;not acept;not furnished;R$700;R$2,700;R$167;R$35;R$3,602
3809.0;1.0;103.0;3.0;2.0;1.0;-;acept;not furnished;Incluso;R$4,200;R$250;R$64;R$4,514
3810.0;0.0;230.0;3.0;3.0;3.0;6;acept;not furnished;R$3,200;R$4,500;R$534;R$58;R$8,292
3811.0;1.0;340.0;4.0;3.0;8.0;-;acept;not furnished;R$0;R$13,000;R$1,167;R$196;R$14,360
3812.0;0.0;480.0;3.0;6.0;4.0;-;acept;not furnished;R$700;R$5,400;R$584;R$82;R$6,766
3813.0;1.0;400.0;5.0;5.0;5.0;-;acept;not furnished;R$0;R$6,400;R$2,500;R$97;R$8,997
3814.0;0.0;58.0;2.0;1.0;1.0;3;acept;not furnished;R$289;R$950;R$11;R$13;R$1,263
3815.0;1.0;92.0;2.0;1.0;1.0;16;acept;not furnished;R$1,760;R$6,000;R$400;R$77;R$8,237
3816.0;0.0;151.0;2.0;2.0;1.0;8;acept;furnished;R$900;R$2,000;R$262;R$26;R$3,188
3817.0;1.0;42.0;1.0;1.0;1.0;7;not acept;furnished;R$743;R$2,800;R$209;R$36;R$3,788
3818.0;1.0;170.0;3.0;2.0;2.0;-;acept;not furnished;R$0;R$4,200;R$309;R$64;R$4,573
3819.0;1.0;180.0;4.0;3.0;2.0;11;acept;furnished;R$1,880;R$9,000;R$460;R$115;R$11,460
3820.0;1.0;23.0;1.0;1.0;0.0;23;acept;not furnished;R$399;R$2,100;R$42;R$27;R$2,568
3821.0;1.0;285.0;4.0;4.0;4.0;17;acept;not furnished;R$3,100;R$15,000;R$973;R$191;R$19,260
3822.0;1.0;277.0;3.0;3.0;0.0;11;acept;not furnished;R$2,332;R$8,500;R$550;R$108;R$11,490
3823.0;1.0;214.0;3.0;2.0;5.0;4;acept;not furnished;R$4,226;R$14,000;R$2,469;R$178;R$20,870
3824.0;1.0;230.0;3.0;4.0;1.0;8;acept;furnished;R$2,500;R$6,750;R$584;R$86;R$9,920
3825.0;1.0;200.0;4.0;4.0;2.0;9;acept;furnished;R$3,700;R$7,000;R$850;R$89;R$11,640
3826.0;1.0;20.0;1.0;1.0;0.0;-;acept;furnished;R$0;R$2,460;R$300;R$37;R$2,797
3827.0;1.0;28.0;1.0;1.0;0.0;1;not acept;furnished;Incluso;R$1,750;R$0;R$23;R$1,773
3828.0;1.0;90.0;2.0;2.0;0.0;-;acept;not furnished;R$0;R$1,750;R$0;R$27;R$1,777
3829.0;1.0;112.0;3.0;2.0;3.0;3;acept;not furnished;R$1,251;R$2,500;R$332;R$32;R$4,115
3830.0;1.0;224.0;4.0;5.0;2.0;-;acept;not furnished;R$0;R$3,800;R$731;R$58;R$4,589
3831.0;1.0;214.0;4.0;6.0;4.0;4;acept;furnished;R$2,000;R$11,000;R$780;R$140;R$13,920
3832.0;1.0;42.0;1.0;1.0;0.0;3;acept;furnished;R$949;R$2,456;R$0;R$9;R$3,414
3833.0;1.0;80.0;2.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,400;R$100;R$22;R$1,522
3834.0;1.0;160.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$2,500;R$192;R$38;R$2,730
3835.0;1.0;34.0;1.0;1.0;0.0;9;acept;not furnished;R$310;R$4,600;R$55;R$59;R$5,024
3836.0;0.0;189.0;3.0;3.0;3.0;19;acept;not furnished;R$1,000;R$9,800;R$506;R$125;R$11,430
3837.0;1.0;30.0;1.0;1.0;0.0;4;acept;furnished;R$350;R$3,200;R$0;R$41;R$3,591
3838.0;1.0;311.0;4.0;5.0;6.0;4;acept;furnished;R$5,083;R$14,000;R$3,461;R$178;R$22,720
3839.0;1.0;92.0;3.0;1.0;0.0;1;not acept;furnished;R$150;R$1,700;R$13;R$22;R$1,885
3840.0;1.0;48.0;2.0;1.0;1.0;3;acept;not furnished;R$328;R$1,550;R$54;R$20;R$1,952
3841.0;1.0;192.0;3.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,600;R$125;R$25;R$1,750
3842.0;0.0;145.0;4.0;3.0;2.0;8;acept;not furnished;R$1,800;R$5,700;R$292;R$73;R$7,865
3843.0;1.0;33.0;1.0;1.0;1.0;18;not acept;furnished;R$1,500;R$3,500;R$0;R$45;
3844.0;1.0;16.0;1.0;1.0;0.0;1;not acept;not furnished;R$0;R$850;R$59;R$11;R$920
3845.0;1.0;80.0;2.0;2.0;1.0;8;acept;furnished;R$1,100;R$3,452;R$190;R$44;R$4,786
3846.0;0.0;60.0;2.0;1.0;1.0;3;acept;not furnished;R$505;R$450;R$48;R$6;R$1,009
3847.0;1.0;79.0;3.0;2.0;2.0;3;acept;not furnished;R$995;R$2,200;R$146;R$28;R$3,369
3848.0;1.0;193.0;2.0;4.0;4.0;7;acept;not furnished;R$1,948;R$13,000;R$1,323;R$165;R$16,440
3849.0;1.0;300.0;3.0;3.0;5.0;-;acept;not furnished;R$0;R$5,400;R$834;R$82;R$6,316
3850.0;1.0;90.0;3.0;1.0;1.0;2;acept;not furnished;R$1,000;R$3,000;R$50;R$39;R$4,089
3851.0;1.0;55.0;2.0;2.0;1.0;2;acept;furnished;R$100;R$1,200;R$39;R$16;R$1,355
3852.0;1.0;130.0;4.0;4.0;3.0;2;acept;not furnished;R$1,160;R$3,000;R$459;R$39;R$4,658
3853.0;0.0;67.0;3.0;1.0;1.0;1;not acept;not furnished;R$351;R$900;R$40;R$12;R$1,303
3854.0;0.0;70.0;1.0;2.0;1.0;6;acept;furnished;R$1,500;R$2,500;R$0;R$32;R$4,032
3855.0;1.0;105.0;3.0;3.0;2.0;4;not acept;not furnished;R$1,380;R$2,720;R$417;R$35;R$4,552
3856.0;1.0;400.0;3.0;5.0;5.0;-;acept;not furnished;R$0;R$12,500;R$0;R$188;R$12,690
3857.0;1.0;44.0;1.0;1.0;0.0;6;acept;not furnished;R$660;R$2,800;R$110;R$36;R$3,606
3858.0;1.0;50.0;1.0;1.0;1.0;10;not acept;furnished;R$1,436;R$7,800;R$359;R$99;R$9,694
3859.0;1.0;70.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$1,200;R$34;R$19;R$1,253
3860.0;1.0;174.0;3.0;1.0;2.0;-;acept;not furnished;R$0;R$3,600;R$284;R$55;R$3,939
3861.0;1.0;84.0;3.0;2.0;2.0;7;acept;furnished;R$540;R$2,200;R$71;R$28;R$2,839
3862.0;1.0;100.0;2.0;1.0;1.0;11;acept;not furnished;R$1,173;R$4,000;R$120;R$51;R$5,344
3863.0;1.0;250.0;4.0;3.0;3.0;-;acept;not furnished;R$0;R$4,350;R$250;R$66;R$4,666
3864.0;1.0;48.0;1.0;1.0;1.0;2;not acept;not furnished;R$867;R$2,300;R$133;R$30;R$3,330
3865.0;1.0;64.0;2.0;1.0;1.0;16;not acept;not furnished;R$592;R$1,727;R$84;R$22;R$2,425
3866.0;1.0;104.0;3.0;3.0;2.0;8;not acept;not furnished;R$1,400;R$4,000;R$350;R$51;R$5,801
3867.0;1.0;347.0;4.0;5.0;4.0;5;acept;furnished;R$3,500;R$12,000;R$1,500;R$153;R$17,150
3868.0;1.0;66.0;2.0;2.0;1.0;4;not acept;not furnished;R$1,100;R$1,868;R$125;R$24;R$3,117
3869.0;1.0;100.0;2.0;3.0;2.0;9;acept;not furnished;Incluso;R$12,960;R$0;R$165;R$13,130
3870.0;1.0;67.0;2.0;2.0;1.0;9;acept;not furnished;R$730;R$1,970;R$205;R$25;R$2,930
3871.0;1.0;120.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$2,900;R$375;R$44;R$3,319
3872.0;0.0;45.0;1.0;1.0;0.0;4;acept;not furnished;R$290;R$700;R$0;R$3;R$993
3873.0;1.0;40.0;1.0;1.0;0.0;-;not acept;furnished;R$0;R$860;R$59;R$13;R$932
3874.0;1.0;127.0;3.0;4.0;2.0;6;not acept;furnished;R$1,227;R$3,500;R$250;R$45;R$5,022
3875.0;0.0;54.0;2.0;1.0;1.0;3;acept;not furnished;R$286;R$1,099;R$23;R$14;R$1,422
3876.0;0.0;78.0;3.0;2.0;2.0;3;acept;furnished;R$755;R$2,150;R$37;R$28;R$2,970
3877.0;1.0;524.0;4.0;5.0;3.0;-;acept;furnished;R$0;R$11,050;R$1,167;R$167;R$12,380
3878.0;1.0;25.0;1.0;1.0;0.0;2;not acept;furnished;R$0;R$1,750;R$0;R$23;R$1,773
3879.0;1.0;150.0;3.0;3.0;1.0;9;acept;not furnished;R$1,700;R$13,000;R$305;R$165;R$15,170
3880.0;1.0;163.0;3.0;4.0;3.0;13;acept;furnished;R$2,900;R$3,000;R$822;R$39;R$6,761
3881.0;0.0;380.0;3.0;3.0;5.0;-;acept;not furnished;R$1,300;R$6,500;R$413;R$98;R$8,311
3882.0;1.0;55.0;1.0;2.0;0.0;1;acept;not furnished;R$0;R$1,400;R$0;R$18;R$1,418
3883.0;1.0;162.0;2.0;2.0;1.0;12;acept;furnished;R$1,420;R$5,000;R$0;R$64;R$6,484
3884.0;0.0;53.0;2.0;1.0;1.0;1;acept;not furnished;R$310;R$510;R$16;R$7;R$843
3885.0;1.0;330.0;4.0;2.0;5.0;-;acept;not furnished;R$0;R$1,870;R$400;R$29;R$2,299
3886.0;1.0;33.0;1.0;1.0;1.0;5;acept;furnished;R$613;R$3,700;R$109;R$47;R$4,469
3887.0;1.0;80.0;4.0;2.0;1.0;-;acept;not furnished;R$0;R$2,700;R$0;R$41;R$2,741
3888.0;1.0;400.0;3.0;4.0;5.0;-;acept;furnished;R$0;R$9,500;R$1,875;R$143;R$11,520
3889.0;1.0;116.0;3.0;4.0;2.0;4;acept;not furnished;R$1,036;R$8,000;R$584;R$102;R$9,722
3890.0;1.0;140.0;3.0;4.0;3.0;18;acept;not furnished;R$1,100;R$4,000;R$489;R$51;R$5,640
3891.0;1.0;210.0;4.0;4.0;3.0;-;acept;furnished;R$0;R$4,700;R$375;R$71;R$5,146
3892.0;1.0;52.0;2.0;1.0;0.0;4;acept;not furnished;R$0;R$1,340;R$0;R$17;R$1,357
3893.0;1.0;25.0;1.0;1.0;1.0;4;not acept;furnished;R$1,449;R$3,070;R$700;R$39;R$5,258
3894.0;1.0;450.0;8.0;5.0;5.0;-;acept;not furnished;Incluso;R$8,000;R$1,000;R$121;R$9,121
3895.0;1.0;44.0;1.0;1.0;0.0;4;not acept;not furnished;R$410;R$1,450;R$0;R$19;R$1,879
3896.0;1.0;50.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$700;R$45;R$11;R$756
3897.0;1.0;56.0;2.0;2.0;1.0;7;acept;not furnished;R$790;R$3,100;R$100;R$40;R$4,030
3898.0;0.0;119.0;2.0;2.0;0.0;10;acept;furnished;R$1,350;R$5,150;R$135;R$66;R$6,701
3899.0;1.0;100.0;3.0;2.0;2.0;10;acept;not furnished;R$885;R$3,500;R$221;R$45;R$4,651
3900.0;0.0;200.0;3.0;5.0;4.0;-;acept;furnished;R$603;R$5,500;R$179;R$83;R$6,365
3901.0;1.0;102.0;3.0;2.0;1.0;10;acept;not furnished;R$950;R$3,315;R$75;R$42;R$4,382
3902.0;1.0;65.0;2.0;2.0;2.0;4;acept;not furnished;R$1,000;R$5,000;R$110;R$64;R$6,174
3903.0;1.0;213.0;4.0;5.0;4.0;18;acept;not furnished;R$3,900;R$9,900;R$1,084;R$126;R$15,010
3904.0;1.0;210.0;3.0;5.0;5.0;20;acept;furnished;R$2,000;R$8,000;R$1,146;R$102;R$11,250
3905.0;1.0;74.0;2.0;2.0;2.0;8;not acept;not furnished;R$870;R$3,300;R$270;R$42;R$4,482
3906.0;1.0;178.0;4.0;5.0;4.0;27;acept;not furnished;R$1,500;R$9,800;R$96;R$125;R$11,520
3907.0;1.0;90.0;2.0;1.0;1.0;1;acept;not furnished;R$1,000;R$3,000;R$50;R$39;R$4,089
3908.0;1.0;200.0;3.0;3.0;2.0;8;acept;not furnished;R$2,500;R$12,000;R$834;R$153;R$15,490
3909.0;0.0;70.0;3.0;1.0;1.0;11;acept;furnished;R$450;R$1,450;R$62;R$19;R$1,981
3910.0;0.0;53.0;2.0;2.0;1.0;-;acept;furnished;R$443;R$1,900;R$54;R$25;R$2,422
3911.0;0.0;68.0;3.0;1.0;1.0;2;acept;not furnished;R$555;R$1,100;R$50;R$14;R$1,719
3912.0;1.0;60.0;2.0;1.0;1.0;6;acept;not furnished;;R$2,800;R$98;R$36;R$3,594
3913.0;1.0;62.0;2.0;1.0;1.0;3;acept;not furnished;R$610;R$1,250;R$50;R$16;R$1,926
3914.0;0.0;37.0;1.0;1.0;1.0;2;acept;not furnished;R$478;R$555;R$0;R$8;R$1,041
3915.0;0.0;50.0;1.0;1.0;1.0;14;acept;furnished;R$735;R$1,300;R$184;R$17;R$2,236
3916.0;1.0;45.0;1.0;1.0;2.0;7;acept;not furnished;R$695;R$1,700;R$170;R$22;R$2,587
3917.0;1.0;50.0;2.0;2.0;1.0;3;not acept;not furnished;R$840;R$3,700;R$142;R$47;R$4,729
3918.0;1.0;76.0;3.0;1.0;2.0;2;acept;furnished;R$900;R$2,340;R$270;R$30;R$3,540
3919.0;1.0;71.0;2.0;2.0;1.0;-;acept;not furnished;R$250;R$1,830;R$153;R$24;R$2,257
3920.0;1.0;270.0;4.0;5.0;2.0;4;acept;not furnished;R$4,300;R$5,500;R$1,115;R$70;R$10,990
3921.0;1.0;90.0;2.0;2.0;2.0;17;acept;furnished;R$1,500;R$12,200;R$454;R$155;R$14,310
3922.0;1.0;93.0;3.0;2.0;2.0;18;acept;not furnished;R$1,000;R$3,400;R$209;R$44;R$4,653
3923.0;1.0;140.0;3.0;4.0;2.0;2;acept;not furnished;R$1,400;R$2,800;R$517;R$36;R$4,753
3924.0;1.0;75.0;1.0;1.0;1.0;11;acept;not furnished;R$650;R$1,500;R$150;R$20;R$2,320
3925.0;1.0;62.0;2.0;2.0;1.0;3;acept;not furnished;R$1,140;R$2,650;R$120;R$34;R$3,944
3926.0;1.0;65.0;3.0;2.0;1.0;6;acept;not furnished;;R$2,039;R$0;R$26;R$2,926
3927.0;1.0;93.0;3.0;3.0;2.0;7;acept;furnished;R$1,230;R$3,750;R$359;R$48;R$5,387
3928.0;1.0;50.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,093;R$0;R$17;R$1,110
3929.0;0.0;63.0;2.0;1.0;1.0;-;not acept;not furnished;R$352;R$1,750;R$90;R$23;R$2,215
3930.0;1.0;350.0;4.0;5.0;5.0;17;acept;furnished;R$2,400;R$15,000;R$2,400;R$191;R$19,990
3931.0;1.0;447.0;5.0;4.0;6.0;-;acept;not furnished;R$0;R$15,000;R$0;R$226;R$15,230
3932.0;1.0;194.0;4.0;3.0;2.0;7;acept;not furnished;R$2,600;R$2,999;R$643;R$38;R$6,280
3933.0;1.0;200.0;4.0;2.0;4.0;-;acept;not furnished;R$0;R$5,800;R$1,143;R$88;R$7,031
3934.0;1.0;54.0;2.0;2.0;2.0;5;acept;not furnished;R$691;R$2,735;R$109;R$11;R$3,546
3935.0;1.0;180.0;2.0;1.0;4.0;-;acept;not furnished;R$0;R$7,000;R$834;R$106;R$7,940
3936.0;1.0;140.0;3.0;2.0;1.0;13;acept;not furnished;R$1,141;R$2,900;R$148;R$37;R$4,226
3937.0;1.0;127.0;3.0;2.0;2.0;9;acept;not furnished;R$1,500;R$4,000;R$505;R$51;R$6,056
3938.0;1.0;120.0;2.0;3.0;0.0;2;acept;not furnished;R$904;R$3,300;R$195;R$42;R$4,441
3939.0;1.0;225.0;4.0;2.0;2.0;11;acept;not furnished;R$2,150;R$6,500;R$642;R$83;R$9,375
3940.0;1.0;87.0;3.0;2.0;2.0;9;not acept;not furnished;R$940;R$2,600;R$234;R$33;R$3,807
3941.0;0.0;66.0;1.0;1.0;2.0;2;acept;not furnished;R$577;R$1,600;R$41;R$21;R$2,239
3942.0;1.0;120.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$8,900;R$371;R$134;R$9,405
3943.0;1.0;500.0;3.0;6.0;0.0;-;acept;not furnished;R$0;R$7,000;R$1,667;R$106;R$8,773
3944.0;1.0;190.0;4.0;4.0;3.0;17;acept;not furnished;R$2,263;R$6,000;R$899;R$77;R$9,239
